NO_ASET,SUB_ASET,NO_ITEM,RINCIAN,NO_POLIS,TGL_POLIS,PREMI,KETERANGAN_ASURANSI,ALASAN_ASURANSI,CREATED_BY,CREATED_ON,MODIFIED_BY,MODIFIED_ON,STATUS,PERIODE,TAHUN,NO_ASURANSI,SCAN
120509000783,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120504002283,0,1,Contractors Plant Machinery (CPM),0701.23.011.4.00001-3/00,Thu Feb 09 2023 00:00:00 GMT+0700 (Western Indonesia Time),4034008805,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/CPM_ORIGINAL_compressed20231127102155.pdf
120502005144,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005142,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005143,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120509000788,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120502005148,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005149,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005151,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005157,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005162,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005168,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005169,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005178,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502001091,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502001092,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502001093,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502001094,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120501000557,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Karena Tidak pernah dianggarkan secara korporrat,,,,,1,6,2023,1,
120502001351,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502001352,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005131,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005132,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005133,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005134,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005135,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005136,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120401000224,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,tanah,,,,,1,6,2023,1,
120654000077,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000078,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000079,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000080,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000082,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000088,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120658000004,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120504001283,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120502002157,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120509000356,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120504001743,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120502001675,0,1,Civil Engineering Complleted Risks (CECR),0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS CECR PT PELINDO REGIONAL 4_compressed20231127112403.pdf
120503000113,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120503000163,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120502002152,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120502002153,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120504003522,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,sudah tidak digunakan,,,,,1,6,2023,1,
120502002154,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120502002155,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120505001411,0,1,Civil Engineering Complleted Risks (CECR),0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS CECR PT PELINDO REGIONAL 4_compressed20231127112403.pdf
120502002156,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120505001416,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120504002014,0,1,Contractors Plant Machinery (CPM),0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS CPM PT PELINDO REGIONAL 4_compressed_compressed20231127112608.pdf
120504001402,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,aset sudah tidak digunakan,,,,,1,6,2023,1,
120508000370,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120509000348,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120504001285,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120508000466,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120509000505,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120502001652,0,1,Civil Engineering Complleted Risks (CECR),0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS CECR PT PELINDO REGIONAL 4_compressed20231127112403.pdf
120503000131,0,1,Marine Hull (MH),0401.22.002.4.00001-1/00,Fri Jan 27 2023 00:00:00 GMT+0700 (Western Indonesia Time),2039414931,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS MARINE HULL PT PELINDO REGIONAL 4_compressed20231127112747.pdf
120502005163,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120508000299,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120502001686,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,fisik tidak diketahui,,,,,1,6,2023,1,
120502001695,0,1,Civil Engineering Complleted Risks (CECR),0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS CECR PT PELINDO REGIONAL 4_compressed20231127112403.pdf
120508000292,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,fisik sudah tidak ada,,,,,1,6,2023,1,
120508000294,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,sudah laku lelang,,,,,1,6,2023,1,
120504002297,0,1,Contractors Plant Machinery (CPM),0701.23.011.4.00001-3/00,Thu Feb 09 2023 00:00:00 GMT+0700 (Western Indonesia Time),4034008805,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/CPM_ORIGINAL_compressed20231127102155.pdf
120502005165,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120509000785,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120502005166,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005170,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005172,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005173,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005176,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005177,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005137,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005138,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120508000293,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120502005139,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120506002322,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Fisik Sudah Lama / Pagar Beton Masih ada,,,,,1,6,2023,1,
120508000300,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120508000304,0,1,Contractors Plant Machinery (CPM),0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS CPM PT PELINDO REGIONAL 4_compressed_compressed20231127112608.pdf
120508000493,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120508000295,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120652000011,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000083,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000085,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000086,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000089,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000092,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000093,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000094,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000095,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000096,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000097,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000098,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000099,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120659000003,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120659000004,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120659000005,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120509000349,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120504001287,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120509000350,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120509000351,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Fisik Sudah Tidak Ditemukan,,,,,1,6,2023,1,
120509000358,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120509000359,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120504001065,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Aset sudah tidak digunakan dan sudah laku lelang,,,,,1,6,2023,1,
120504001291,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120504001292,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120504001293,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120505001552,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,sudah tidak ada fisiknya,,,,,1,6,2023,1,
